विकास	O	O	O
र	O	O	O
बढ्दो	O	O	O
अवसर	O	O	O
बुझ्न	O	O	O
नेपाल	LOC	LOC	LOC
सहित	O	O	O
सार्क	ORG	ORG	ORG
राष्ट्र	ORG	O	O
हरुको	O	O	O
भ्रमण	O	O	O
गर्दैछन्	O	O	O
।	O	O	O

भ्रमण	O	O	O
का	O	O	O
क्रम	O	O	O
मा	O	O	O
युन	PER	PER	PER
काठमाडौं	LOC	LOC	LOC
र	O	O	O
ललितपुर	LOC	LOC	LOC
सामसङ	ORG	O	LOC
प्लाजा	O	O	LOC
हरुमा	O	O	O
पनि	O	O	O
पुगे	O	O	O
छन्	O	O	O
।	O	O	O

यसै	O	O	O
क्रम	O	O	O
मा	O	O	O
उन	O	O	O
ले	O	O	O
दरबारमार्ग	LOC	LOC	LOC
को	O	O	O
भर्खरै	O	O	O
नविकरण	O	O	O
गरिए	O	O	O
एक्सक्ल्यूसिभ	O	O	LOC
सामसुङ	O	ORG	LOC
प्लाजा	O	ORG	LOC
उद्घाटन	O	O	O
समेत	O	O	O
गरे	O	O	O
।	O	O	O

युन	PER	PER	PER
को	O	O	O
भ्रमण	O	O	O
का	O	O	O
बारे	O	O	O
मा	O	O	O
जानकारी	O	O	O
दिँदै	O	O	O
हिम	ORG	ORG	ORG
इलेक्ट्रनिक्स	ORG	ORG	ORG
प्रबन्ध	O	O	O
निर्देशक	O	O	O
शेखर	PER	PER	PER
गोल्छा	PER	PER	PER
ले	O	O	O
भने-	O	O	O
सामसुङ	ORG	ORG	ORG
इलेक्ट्रोनिक्स	ORG	ORG	ORG
प्रमुख	O	O	O
कार्यकारी	O	O	O
अधिकृत	O	O	O
तथा	O	O	O
अध्यक्ष	O	O	O
बि.के	PER	PER	PER
.	PER	PER	PER
नेपाल	LOC	O	LOC
आउनु	O	O	O
खुशी	O	O	O
कुरा	O	O	O
हो	O	O	O
।	O	O	O

युन	ORG	PER	PER
को	O	O	O
नेपाल	LOC	LOC	LOC
भ्रमण	O	O	O
ले	O	O	O
कम्पनी	O	O	O
का	O	O	O
सबै	O	O	O
कर्मचारी	O	O	O
हरुलाई	O	O	O
प्रोत्साहान	O	O	O
मिले	O	O	O
उन	O	O	O
भनाई	O	O	O
छ	O	O	O
।	O	O	O

सोही	O	O	O
कार्यक्रम	O	O	O
मा	O	O	O
डोनियर	O	PER	ORG
ले	O	O	O
नेपाली	ORG	ORG	O
क्रिकेट	ORG	ORG	O
टिम	ORG	ORG	O
का	O	O	O
कप्तान	O	O	O
पारस	PER	PER	PER
खड्का	PER	PER	PER
लाई	O	O	O
आफ्नो	O	O	O
ब्रान्ड	O	O	O
एम्ब्यासडर	O	O	O
नियुक्त	O	O	O
गरे	O	O	O
को	O	O	O
छ	O	O	O
।	O	O	O

डोनियर	ORG	ORG	ORG
इन्डस्ट्रीज	ORG	ORG	ORG
का	O	O	O
कार्यकारी	O	O	O
निर्देशक	O	O	O
अजय	PER	PER	PER
अग्रवाल	PER	PER	PER
र	O	O	O
पारस	PER	PER	PER
खड्का	PER	PER	PER
ले	O	O	O
सहमती	O	O	O
पत्र	O	O	O
मा	O	O	O
हस्ताक्षर	O	O	O
गरे	O	O	O
छन्	O	O	O
।	O	O	O

२००७	O	O	O
मा	O	O	O
भारत	LOC	LOC	LOC
आफ्नो	O	O	O
बजार	O	O	O
विस्तार	O	O	O
गर्दा	O	O	O
डोनियर	ORG	PER	ORG
ले	O	O	O
त्यति	O	O	O
बेला	O	O	O
का	O	O	O
युवा	O	O	O
खेलाडी	O	O	O
युवराज	PER	PER	PER
सिंह	PER	PER	PER
लाई	O	O	O
ब्राण्ड	O	O	O
एम्ब्यासडर	O	O	O
बनाए	O	O	O
को	O	O	O
थियो	O	O	O
।	O	O	O

भारत	LOC	LOC	LOC
मा	O	O	O
मात्रै	O	O	O
नभइ	O	O	O
डोनियर	ORG	ORG	ORG
का	O	O	O
उत्पादन	O	O	O
हरु	O	O	O
अन्य	O	O	O
२८	O	O	O
वटा	O	O	O
देश	O	O	O
हरुमा	O	O	O
पनि	O	O	O
निर्यात	O	O	O
हुँदै	O	O	O
आए	O	O	O
छन्	O	O	O
।	O	O	O

त्यसै	O	O	O
ले	O	O	O
डोनियर	PER	ORG	PER
हरेक	O	O	O
ठाउँ	O	O	O
का	O	O	O
स्थानीय	O	O	O
व्यक्तित्व	O	O	O
हरुलाई	O	O	O
नै	O	O	O
आफ्नो	O	O	O
प्रतिनिधि	O	O	O
बनाउने	O	O	O
गरे	O	O	O
को	O	O	O
अग्रवाल	PER	PER	PER
बताए	O	O	O
।	O	O	O

डोनियर	ORG	ORG	ORG
ले	O	O	O
आफु	O	O	O
उत्पादन	O	O	O
गरे	O	O	O
को	O	O	O
कपडा	O	O	O
हरु	O	O	O
र	O	O	O
आफ्नो	O	O	O
सुनियोजित	O	O	O
विस्तृत	O	O	O
संजाल	O	O	O
बाट	O	O	O
भारत	LOC	LOC	LOC
भरि	O	O	O
का	O	O	O
सबै	O	O	O
मानिस	O	O	O
हरुलाई	O	O	O
प्रभावित	O	O	O
अग्रवाल	PER	PER	O
दबी	O	O	O
।	O	O	O

पछिल्लो	O	O	O
समय	O	O	O
मा	O	O	O
स्वास्थ्य	O	O	O
क्षेत्र	O	O	O
आक्रामक	O	O	O
रुप	O	O	O
लगानी	O	O	O
गरि	O	O	O
रहेका	O	O	O
डा	O	O	O
.	O	O	O
ज्योति	PER	PER	PER
यस	O	O	O
लाई	O	O	O
अर्को	O	O	O
जीवन	O	O	O
का	O	O	O
लागि	O	O	O
तयारी	O	O	O
ब्याख्या	O	O	O
गर्छन्	O	O	O
।	O	O	O

ग्राण्डी	ORG	ORG	ORG
अस्पताल	ORG	ORG	ORG
र	O	O	O
सिटी	ORG	ORG	ORG
मा	O	O	O
गरी	O	O	O
करिव	O	O	O
डेढ	O	O	O
अर्ब	O	O	O
रुपैयाँ	O	O	O
लगानी	O	O	O
गरे	O	O	O
का	O	O	O
ज्योति	ORG	O	ORG
स्वास्थ्य	O	O	ORG
क्षेत्र	O	O	ORG
निरन्तर	O	O	O
घाटा	O	O	O
खाँदा	O	O	O
पनि	O	O	O
अझै	O	O	O
गर्न	O	O	O
उत्साहित	O	O	O
देखिन्छन्	O	O	O
।	O	O	O

हाम्रा	O	O	O
बुबा	O	O	O
(	O	O	O
मणिहर्ष	PER	PER	PER
ज्योति	PER	PER	PER
)	O	O	O
ले	O	O	O
५२	O	O	O
वर्ष	O	O	O
अगाडि	O	O	O
व्यवसाय	O	O	O
सुरु	O	O	O
गर्दा	O	O	O
उत्पादन	O	O	O
मूलक	O	O	O
र	O	O	O
सेवा	O	O	O
दुबै	O	O	O
क्षेत्र	O	O	O
मा	O	O	O
हात	O	O	O
हाल्नुभए	O	O	O
को	O	O	O
थियो	O	O	O
।	O	O	O

भारत	LOC	LOC	LOC
मा	O	O	O
बसेरै	O	O	O
उहाँ	O	O	O
ले	O	O	O
तिब्बत	LOC	LOC	LOC
सँग	O	O	O
व्यापार	O	O	O
गर्नुहुन्थ्यो	O	O	O
।	O	O	O

भारत	LOC	LOC	LOC
मा	O	O	O
बस्दाखेरि	O	O	O
त्यहाँ	O	O	O
को	O	O	O
ठूलो	ORG	O	O
भिला	ORG	ORG	ORG
स्टिल	ORG	ORG	ORG
प्लान्ट	ORG	ORG	ORG
कन्ट्रयाक्टर	O	O	O
पनि	O	O	O
उहाँ	O	O	O
नै	O	O	O
हुनुहुन्थ्यो	O	O	O
।	O	O	O

म	O	O	O
बिरामी	O	O	O
भएर	O	O	O
स्वास्थ्य	O	O	O
परीक्षण	O	O	O
गर्न	O	O	O
जाँदा	O	O	O
डा	O	PER	O
.	O	PER	O
चक्रराज	PER	PER	PER
पाण्डे	PER	PER	PER
ले	O	O	O
एउटा	O	O	O
अस्पताल	O	O	O
खोल्न	O	O	O
लागे	O	O	O
को	O	O	O
जानकारी	O	O	O
दिँदै	O	O	O
त्यस	O	O	O
मा	O	O	O
लगानी	O	O	O
आग्रह	O	O	O
गर्नु	O	O	O
भयो	O	O	O
।	O	O	O

त्यस	O	O	O
पछि	O	O	O
मै	O	O	O
ले	O	O	O
थाइल्याण्ड	LOC	LOC	LOC
को	O	O	O
नम्बर	O	O	O
१	O	O	O
अस्पताल	O	O	O
समितिभेेज	O	ORG	ORG
(	O	O	O
जुन	O	O	O
मा	O	O	O
पूर्वयुवराज	O	O	O
पारस	PER	PER	PER
शाह	PER	PER	PER
उपचार	O	O	O
गराइए	O	O	O
थियो	O	O	O
)	O	O	O
सँग	O	O	O
कुरा	O	O	O
गरेँ	O	O	O
।	O	O	O

एक	O	O	O
हप्ता	O	O	O
पछि	O	O	O
उहाँ	O	O	O
थाइल्याण्ड	LOC	LOC	LOC
फर्किनु	O	O	O
भयो	O	O	O
र	O	O	O
म	O	O	O
त	O	O	O
नेपाल	LOC	LOC	LOC
जान्न	O	O	O
भनेर	O	O	O
भन्नु	O	O	O
।	O	O	O

पछि	O	O	O
डा	O	PER	PER
.	O	PER	PER
महतो	PER	PER	PER
ले	O	O	O
आफ्नो	O	O	O
खल्ती	O	O	O
बाट	O	O	O
बैंक	O	ORG	O
को	O	O	O
व्याज	O	O	O
तिर्नु	O	O	O
भयो	O	O	O
।	O	O	O

युरोपेली	ORG	ORG	ORG
युनियन	ORG	ORG	ORG
बाट	O	O	O
बाहिरिने	O	O	O
(	O	O	O
ब्रेक्जिट	ORG	O	O
)	O	O	O
प्रस्ताव	O	O	O
संसद	O	O	O
अस्वीकृत	O	O	O
सँगै	O	O	O
हतास	O	O	O
बोरिस	O	PER	PER
ले	O	O	O
अक्टोबर	O	O	O
१५	O	O	O
मा	O	O	O
निर्वाचन	O	O	O
गर्ने	O	O	O
लगे	O	O	O
का	O	O	O
थिए	O	O	O
।	O	O	O

बीबीसी	ORG	ORG	ORG
का	O	O	O
अनुसार	O	O	O
,	O	O	O
२९३	O	O	O
सांसद्	O	O	O
ले	O	O	O
मात्र	O	O	O
जोन्सन	PER	PER	PER
को	O	O	O
प्रस्ताव	O	O	O
मा	O	O	O
समर्थन	O	O	O
जनाए	O	O	O
छन्	O	O	O
।	O	O	O

विपक्षी	O	O	O
मात्रै	O	O	O
नभएर	O	O	O
सत्तारूढ	O	O	O
दल	O	O	O
कै	O	O	O
सांसद	O	O	O
ले	O	O	O
नो	O	O	O
-	O	O	O
डिल	O	O	O
ब्रेक्जिट	O	LOC	O
सम्बन्धी	O	O	O
विधेयक	O	O	O
पारित	O	O	O
हुन	O	O	O
नदिए	O	O	O
पछि	O	O	O
जोन्सन	PER	PER	PER
निर्वाचन	O	O	O
गराउन	O	O	O
चाहे	O	O	O
का	O	O	O
छन्	O	O	O
।	O	O	O

बेलायत	ORG	LOC	LOC
युरोपियन	ORG	ORG	ORG
युनियन	ORG	ORG	ORG
(	O	ORG	O
इयु	ORG	ORG	ORG
)	O	ORG	O
बाट	O	O	O
बाहिरिने	O	O	O
हाल	O	O	O
को	O	O	O
समय	O	O	O
सीमा	O	O	O
अक्टोबर	O	O	O
३१	O	O	O
हो	O	O	O
।	O	O	O

सो	O	O	O
अवधि	O	O	O
मा	O	O	O
बिना	O	O	O
सम्झौता	O	O	O
नै	O	O	O
भए	O	O	O
पनि	O	O	O
बेलायत	LOC	LOC	LOC
इयु	ORG	ORG	ORG
बाट	O	O	O
अलग	O	O	O
हुने	O	O	O
सम्बन्धी	O	O	O
कानून	O	O	O
बनाउन	O	O	O
का	O	O	O
लागि	O	O	O
ल्याइए	O	O	O
को	O	O	O
विधेयक	O	O	O
पक्ष	O	O	O
गए	O	O	O
हप्ता	O	O	O
३०१	O	O	O
तथा	O	O	O
विपक्ष	O	O	O
३२८	O	O	O
मत	O	O	O
परे	O	O	O
थियो	O	O	O
।	O	O	O

युरोपियन	ORG	ORG	ORG
युनियन	ORG	ORG	ORG
(	ORG	ORG	O
इयु	ORG	ORG	ORG
)	ORG	ORG	O
को	O	O	O
सदस्य	O	O	O
रहने	O	O	O
वा	O	O	O
त्याग्ने	O	O	O
भन्ने	O	O	O
विषय	O	O	O
मा	O	O	O
फैसला	O	O	O
गर्न	O	O	O
बिहीबार	O	O	O
वेलायत	LOC	ORG	LOC
जनमत	O	O	O
संग्रह	O	O	O
हुँदैछ	O	O	O
।	O	O	O

बेलायत	PER	LOC	ORG
ले	O	O	O
युरोपियन	ORG	ORG	ORG
युनियन	ORG	ORG	ORG
को	O	O	O
सदस्यता	O	O	O
छोड्नु	O	O	O
हुँदैन	O	O	O
भन्ने	O	O	O
अभियान	O	O	O
नेतृत्व	O	O	O
बेलायती	O	O	O
प्रधानमन्त्री	O	O	O
डेविड	LOC	PER	PER
क्यामरन	LOC	PER	PER
र	O	O	O
विपक्षी	O	O	O
दल	O	O	O
लेबर	O	ORG	ORG
का	O	O	O
नेता	O	O	O
जेरेमी	LOC	PER	PER
कोर्बिन	LOC	PER	PER
गरि	O	O	O
रहेका	O	O	O
छन्	O	O	O
।	O	O	O

बेलायत	LOC	LOC	ORG
इयु	ORG	ORG	ORG
बाट	O	O	O
बाहिरिनुपर्छ	O	O	O
भन्ने	O	O	O
पक्ष	O	O	O
को	O	O	O
नेतृत्व	O	O	O
यूके	ORG	ORG	ORG
इन्डिपेन्डेन्ट	ORG	ORG	ORG
पार्टी	ORG	ORG	ORG
का	O	O	O
नाइजल	PER	PER	PER
फराज	PER	PER	PER
र	O	O	O
सत्तारुढ	O	ORG	O
दल	O	ORG	O
कन्जरभेटिभ	O	ORG	ORG
लन्डन	LOC	O	O
पूर्व	O	O	O
मेयर	O	O	O
बोरिस	PER	PER	PER
जोन्सन	PER	PER	PER
ले	O	O	O
गरिहे	O	O	O
छन्	O	O	O
।	O	O	O

बेलायत	LOC	LOC	LOC
को	O	O	O
सत्तारुढ	ORG	O	O
दल	ORG	O	O
कन्जभेटिभ	ORG	ORG	ORG
बर्न्टओक	LOC	LOC	LOC
क्षेत्र	O	O	O
मा	O	O	O
सक्रिय	O	O	O
लक्ष्यबहादुर	PER	PER	PER
गुरुङ	PER	PER	PER
भने	O	O	O
इयु	ORG	ORG	PER
सदस्य	O	O	O
नहुँदा	O	O	O
बेलायती	O	O	O
हरुलाई	O	O	O
फाइदा	O	O	O
हुने	O	O	O
तर्क	O	O	O
गर्छन्	O	O	O
।	O	O	O

गुरुङ	ORG	ORG	PER
यूरोपियन	ORG	ORG	ORG
युनियन	ORG	ORG	ORG
भित्र	O	O	O
का	O	O	O
देश	O	O	O
हरुमा	O	O	O
सामाजिक	O	O	O
सुरक्षा	O	O	O
सम्बन्धी	O	O	O
सुविधा	O	O	O
हरु	O	O	O
समान	O	O	O
नहुँदा	O	O	O
बेलायती	O	O	O
माथि	O	O	O
ठूलो	O	O	O
आर्थिक	O	O	O
भार	O	O	O
परे	O	O	O
को	O	O	O
तर्क	O	O	O
गर्छन्	O	O	O
।	O	O	O

अदालत	O	O	ORG
द्वारा	O	O	O
गठित	O	O	O
ट्रष्टी	O	O	O
ले	O	O	O
गराए	O	O	O
को	O	O	O
चुनाव	O	O	O
बाट	O	O	O
अध्यक्ष	O	O	O
मा	O	O	O
निर्वाचित	O	O	O
रजर	O	PER	PER
अधिकारी	PER	PER	PER
भन्छन्	O	O	O
–	O	O	O
'	O	O	O
चार	O	O	O
वर्ष	O	O	O
सम्म	O	O	O
एएनए	ORG	ORG	ORG
भित्र	O	O	O
वैचारिक	O	O	O
बहस	O	O	O
हुन	O	O	O
पाएन	O	O	O
।	O	O	O

यस	O	O	O
अवधि	O	O	O
मा	O	O	O
अमेरिका	O	LOC	LOC
थुप्रै	O	O	O
नेपाली	O	O	O
थपिए	O	O	O
का	O	O	O
र	O	O	O
यही	O	O	O
भित्र	O	O	O
पनि	O	O	O
सामाजिक	O	O	O
क्रियाकलाप	O	O	O
चासो	O	O	O
राख्ने	O	O	O
उमेर	O	O	O
युवायुवती	O	O	O
को	O	O	O
संख्या	O	O	O
बढि	O	O	O
रहेको	O	O	O
उल्लेख	O	O	O
गर्दै	O	O	O
,	O	O	O
अवस्था	O	O	O
एएनए	O	ORG	ORG
भिजन	O	O	O
प्रष्ट	O	O	O
पार्नु	O	O	O
जरुरी	O	O	O
भए	O	O	O
अधिकारी	O	PER	PER
बताउँछन्	O	O	O
।	O	O	O

एएनए	ORG	ORG	ORG
संस्थापक	O	O	O
अध्यक्ष	O	O	O
डा	O	O	PER
.	O	O	PER
हरि	PER	PER	PER
शर्मा	PER	PER	PER
संस्था	O	O	O
को	O	O	O
ऐतिहासिक	O	O	O
पृष्ठभूमि	O	O	O
र	O	O	O
लक्ष्य	O	O	O
नभुल्न	O	O	O
आग्रह	O	O	O
गर्छन्	O	O	O
।	O	O	O

भेला	O	O	O
संयोजक	O	O	O
तथा	O	O	O
एएनए	O	ORG	ORG
का	O	O	O
पूर्व	O	O	O
महासचिव	O	O	O
मेदिनी	PER	PER	PER
अधिकारी	PER	PER	PER
,	O	O	O
भरपर्दो	O	O	O
सामाजिक	O	O	O
संस्था	O	O	O
को	O	O	O
अभाव	O	O	O
ले	O	O	O
नेपाल	O	LOC	LOC
मा	O	O	O
झैँ	O	O	O
यहाँ	O	O	O
पनि	O	O	O
पार्टी	O	O	O
धर्म	O	O	O
जातजाति	O	O	O
र	O	O	O
क्षेत्रीयता	O	O	O
नाम	O	O	O
नेपाली	O	O	O
हरू	O	O	O
विभक्त	O	O	O
भइ	O	O	O
रहेको	O	O	O
गुनासो	O	O	O
गर्छन्	O	O	O
।	O	O	O

एक	O	O	O
छलफल	O	O	O
कार्यक्रम	O	O	O
मा	O	O	O
एनइसीसी	ORG	ORG	ORG
का	O	O	O
नेत्र	PER	O	PER
घिसिङ	PER	PER	PER
,	O	O	O
अमेरिका	ORG	ORG	ORG
नेपाल	ORG	ORG	ORG
सहयोगी	ORG	ORG	ORG
समाज	ORG	ORG	ORG
सागर	PER	PER	PER
कँडेल	PER	PER	PER
खगेन्द्र	PER	PER	PER
अधिकारी	PER	PER	PER
कमल	PER	PER	PER
भट्टराई	PER	PER	PER
डिसी	ORG	ORG	ORG
नेपाली	ORG	ORG	ORG
अरूण	PER	PER	PER
रुपाखेती	PER	PER	PER
पोख्रेल	PER	PER	PER
चौपारी	ORG	ORG	ORG
रामचन्द्र	PER	PER	PER
नर्दन	ORG	ORG	ORG
भर्जिनिया	ORG	ORG	ORG
स्पोर्टस्	ORG	ORG	ORG
क्लब	ORG	ORG	ORG
भूषाल	PER	PER	PER
बाल्टिमोर	ORG	ORG	ORG
एसोसिएसन	ORG	ORG	ORG
अफ	ORG	ORG	ORG
नेप्लिज	ORG	ORG	ORG
विजय	PER	PER	PER
श्रेष्ठ	PER	PER	PER
स्पोर्टस	ORG	ORG	ORG
सीता	PER	PER	PER
पाण्डे	PER	PER	PER
एएन	ORG	ORG	ORG
पूर्व	O	O	O
कोषाध्यक्ष	O	O	O
अनिल	PER	PER	PER
र	O	O	O
सदस्य	O	O	O
लक्ष्मी	PER	PER	PER
गौडेल	PER	PER	PER
ले	O	O	O
भेला	O	O	O
नया	O	O	O
ऊर्जा	O	O	O
थप्ने	O	O	O
विचार	O	O	O
व्यक्त	O	O	O
गर्दै	O	O	O
सबै	O	O	O
लाई	O	O	O
मिलाएर	O	O	O
लानसक्ने	O	O	O
नेतृत्व	O	O	O
को	O	O	O
खोजी	O	O	O
गर्ने	O	O	O
समेत	O	O	O
उल्लेख	O	O	O
गरे	O	O	O
।	O	O	O

नेपाली	ORG	ORG	ORG
व्यवसायी	ORG	ORG	ORG
समाज	ORG	ORG	ORG
मलेसिया	ORG	LOC	O
का	O	O	O
अध्यक्ष	O	O	O
इन्द्रनारायण	PER	PER	PER
लुम्फङ्वा	PER	PER	PER
अनुसार	O	O	O
४	O	O	O
सय	O	O	O
थान	O	O	O
ब्लयाङकेट	O	O	O
,	O	O	O
२	O	O	O
सिरक	O	O	O
त्रिपाल	O	O	O
१	O	O	O
लुङ्गी	O	O	O
७	O	O	O
म्याट्रेस	O	O	O
हजार	O	O	O
किलो	O	O	O
चामल	O	O	O
५	O	O	O
नुन	O	O	O
स्वायविन	O	O	O
मसेउरा	O	O	O
लगायत	O	O	O
राहत	O	O	O
सामग्री	O	O	O
नेपाल	LOC	LOC	O
पठाए	O	O	O
को	O	O	O
छ	O	O	O
।	O	O	O

राहत	O	O	O
सामग्री	O	O	O
लिएर	O	O	O
नेपाल	LOC	LOC	LOC
पुगे	O	O	O
का	O	O	O
समाज	O	O	ORG
सदस्य	O	O	O
इश्वरी	PER	PER	PER
ढाकाल	PER	PER	PER
अनुसार	O	O	O
जिल्ला	ORG	ORG	ORG
प्रशसन	ORG	ORG	ORG
कार्यालय	ORG	ORG	ORG
सिन्धुपाल्चोक	ORG	LOC	LOC
ले	O	O	O
पाङताङ	ORG	LOC	LOC
गाविस	ORG	LOC	LOC
४	O	O	O
सय	O	O	O
८७	O	O	O
घरधुरी	O	O	O
लाई	O	O	O
बितरण	O	O	O
गर्ने	O	O	O
अनुमति	O	O	O
दिए	O	O	O
को	O	O	O
छ	O	O	O
।	O	O	O

जिल्ला	ORG	ORG	ORG
प्रशासन	ORG	ORG	ORG
कार्यालय	ORG	ORG	ORG
धादिङ	ORG	LOC	LOC
ले	O	O	O
साङकोस	LOC	LOC	LOC
गाविस	LOC	LOC	LOC
को	O	O	O
वडा	O	O	LOC
नम्बर	O	O	LOC
९	O	O	LOC
का	O	O	O
१	O	O	O
सय	O	O	O
८०	O	O	O
घरधुरी	O	O	O
लाई	O	O	O
राहत	O	O	O
बिरतण	O	O	O
गर्न	O	O	O
अनुमती	O	O	O
दिइ	O	O	O
सकेको	O	O	O
छ	O	O	O
।	O	O	O

'	O	O	O
स्थानिय	O	O	O
प्रशासन	O	O	O
ले	O	O	O
भने	O	O	O
को	O	O	O
ठाउँ	O	O	O
मा	O	O	O
पुगेरै	O	O	O
हामी	O	O	O
शनिवार	O	O	O
र	O	O	O
आइतबार	O	O	O
राहत	O	O	O
बाड्छौं	O	O	O
,	O	O	O
समाज	O	O	O
का	O	O	O
सदस्य	O	O	O
ढकाल	PER	PER	PER
नागरिकन्युज	ORG	ORG	ORG
सगँ	O	O	O
।	O	O	O

मलेसिया	LOC	LOC	LOC
का	O	O	O
नेपाली	O	O	O
व्यवसायी	O	O	O
बिरु	O	PER	O
पाठक	PER	PER	O
ले	O	O	O
थप	O	O	O
राहत	O	O	O
पठाउन	O	O	O
लागि	O	O	O
सहयोग	O	O	O
रकम	O	O	O
संकलन	O	O	O
भै	O	O	O
रहेको	O	O	O
जानकारी	O	O	O
दिए	O	O	O
।	O	O	O

यसै	O	O	O
बिच	O	O	O
,	O	O	O
भुकम्प	O	O	O
मा	O	O	O
परी	O	O	O
काठमाडौ	LOC	LOC	LOC
श्रीमती	O	O	O
र	O	O	O
छोरी	O	O	O
गुमाए	O	O	O
का	O	O	O
नागी	O	O	LOC
३	O	O	LOC
पाचथर	LOC	O	LOC
रत्न	PER	PER	PER
मेयाङ्बो	PER	PER	PER
को	O	O	O
परिवार	O	O	O
लाई	O	O	O
राहत	O	O	O
बितरण	O	O	O
गर्न	O	O	O
नेपाल	LOC	LOC	LOC
पुगे	O	O	O
नेपाली	ORG	ORG	O
व्यवसायी	ORG	ORG	O
समाज	ORG	ORG	O
मलेसिया	LOC	LOC	LOC
टोली	O	O	O
ले	O	O	O
२०	O	O	O
हजार	O	O	O
रुपैया	O	O	O
सहयोग	O	O	O
गरे	O	O	O
छ	O	O	O
।	O	O	O

काठमाडैं	LOC	LOC	LOC
मा	O	O	O
खाजाघर	O	O	O
संचालन	O	O	O
गरे	O	O	O
का	O	O	O
मेयाङ्बो	PER	PER	PER
की	O	O	O
श्रीमती	O	O	O
कमला	PER	PER	PER
र	O	O	O
८	O	O	O
बर्षिया	O	O	O
छोरी	O	O	O
रक्षा	PER	PER	PER
को	O	O	O
बैशाख	O	O	O
१२	O	O	O
भुकम्प	O	O	O
परी	O	O	O
ज्यान	O	O	O
गए	O	O	O
थियो	O	O	O
।	O	O	O

मृतक	O	O	O
का	O	O	O
परिवार	O	O	O
लाई	O	O	O
भेटेर	O	O	O
आज	O	O	O
२०	O	O	O
हजार	O	O	O
रुपैंया	O	O	O
हस्तान्तरण	O	O	O
गरे	O	O	O
को	O	O	O
समाज	O	O	O
सदस्य	O	O	O
देवेन्द्र	PER	PER	PER
खापुङ	PER	PER	PER
ले	O	O	O
बताए	O	O	O
।	O	O	O

भूकम्प	O	O	O
पीडित	O	O	O
लाई	O	O	O
राहत	O	O	O
सामग्री	O	O	O
,	O	O	O
घाइते	O	O	O
को	O	O	O
उपचार	O	O	O
तथा	O	O	O
स्रोत	O	O	O
र	O	O	O
साधन	O	O	O
जुटाउने	O	O	O
मुख्य	O	O	O
लक्ष्य	O	O	O
रहे	O	O	O
उद्धार	O	O	O
टोली	O	O	O
का	O	O	O
संयोजक	O	O	O
डा	O	O	PER
.	O	O	PER
मदन	PER	PER	PER
उप्रेती	PER	PER	PER
ले	O	O	O
बताए	O	O	O
।	O	O	O

भूकम्प	O	O	O
पीडित	O	O	O
का	O	O	O
लागि	O	O	O
टोली	O	O	O
ले	O	O	O
भारत	LOC	LOC	LOC
को	O	O	O
कानपुर	LOC	LOC	LOC
बाट	O	O	O
५	O	O	O
सय	O	O	O
त्रिपाल	O	O	O
,	O	O	O
औषधि	O	O	O
कम्बल	O	O	O
झिकाइ	O	O	O
सकेको	O	O	O
छ	O	O	O
।	O	O	O

पछिल्लो	O	O	O
दुई	O	O	O
दशक	O	O	O
इङ्ल्यान्ड	LOC	LOC	LOC
ले	O	O	O
ठूला	O	O	O
प्रतियोगिता	O	O	O
मा	O	O	O
संघर्ष	O	O	O
गरि	O	O	O
रहेको	O	O	O
छ	O	O	O
।	O	O	O

ह्यारी	PER	PER	PER
केन	PER	PER	PER
,	O	O	O
जिसे	PER	PER	PER
लिङ्गार्ड	PER	PER	PER
तथा	O	O	O
डेली	PER	PER	PER
अली	PER	PER	PER
जस्ता	O	O	O
खेलाडी	O	O	O
को	O	O	O
आज	O	O	O
प्रदर्शन	O	O	O
ले	O	O	O
इङ्ल्यान्ड	LOC	LOC	ORG
पुनरागमन	O	O	O
मार्ग	O	O	O
तय	O	O	O
गर्नेछ	O	O	O
।	O	O	O

पछिल्ला	O	O	O
भेट	O	O	O
मा	O	O	O
कोलम्बिया	LOC	ORG	LOC
ले	O	O	O
इङ्ल्यान्ड	LOC	ORG	LOC
लाई	O	O	O
पराजित	O	O	O
गर्न	O	O	O
सके	O	O	O
को	O	O	O
छैन	O	O	O
।	O	O	O

पछिल्लो	O	O	O
पटक	O	O	O
फ्रान्स	O	LOC	LOC
मा	O	O	O
सम्पन्न	O	O	O
१९९८	O	O	O
को	O	O	O
विश्वकप	O	O	O
पनि	O	O	O
इङ्ल्यान्ड	O	LOC	LOC
२	O	O	O
–	O	O	O
०	O	O	O
ले	O	O	O
विजयी	O	O	O
भए	O	O	O
थियो	O	O	O
।	O	O	O

समूह	O	O	O
चरण	O	O	O
मा	O	O	O
कोलम्बिया	LOC	LOC	ORG
ले	O	O	O
प्रदर्शन	O	O	O
दुई	O	O	O
जित	O	O	O
र	O	O	O
एक	O	O	O
हार	O	O	O
व्योहोरे	O	O	O
को	O	O	O
हो	O	O	O
।	O	O	O

पहिलो	O	O	O
खेल	O	O	O
मा	O	O	O
जापान	LOC	LOC	ORG
सँग	O	O	O
२	O	O	O
–	O	O	O
१	O	O	O
ले	O	O	O
पराजित	O	O	O
भए	O	O	O
को	O	O	O
जोसे	O	PER	PER
पेकरम्यान	PER	PER	PER
कोलम्बिया	LOC	LOC	ORG
दोस्रो	O	O	O
